partition_index	depth	partition_seed_sha256	assignment_sha256
547	8	53c4232ee0862a7275d1ed43abbc780bb006aaa9128dba7d6886360a0bae16c9	cd43a7f6831222e9161a4f52b8adcf2088da60c0bf57447a308869c7cd659d46
548	4	1014a24940cea7740dd7d8fc95583ff110a3c6e1c47ec34a4902a7eb37aa1da6	6ee3ac7e24ed054292668fc2cdec68f4969c82c858fbcca24a9effc5244701b6
548	6	1014a24940cea7740dd7d8fc95583ff110a3c6e1c47ec34a4902a7eb37aa1da6	0fa03d7f3c4c3d3b8b3ac553439dda921cf5630e0acfe78c0aadb6e4a3b96f79
548	8	1014a24940cea7740dd7d8fc95583ff110a3c6e1c47ec34a4902a7eb37aa1da6	cb1fb14e030c8c733464253abdb5f663d01c7d0af9c60c74ab9d6c8293c19a70
549	4	02562fcc183ef4453a46b7a06030d9b4a7a7247b61b65ac4195a75e0df02e4ba	1ca78381fe5c11253c276ff2c1fdd80aae309da3c615c42b5a5442fa637b57fc
549	6	02562fcc183ef4453a46b7a06030d9b4a7a7247b61b65ac4195a75e0df02e4ba	996434c1ae0fd28deceff7250b76ece8c27e1caa87b4cf9e91226a4a3b515bf8
549	8	02562fcc183ef4453a46b7a06030d9b4a7a7247b61b65ac4195a75e0df02e4ba	6aea9bf748bf57a784c433555407a326034be05a3e5ab708c56232fa9f139b63
550	4	33b7adb4e7f2f14c4a4c92c7f185bbb4ed840a36a7e92e64e1016c039822d2f2	62826dda55e9414995f7959961db0fd04991c48a59877eeb917bc4bc7d5c820d
550	6	33b7adb4e7f2f14c4a4c92c7f185bbb4ed840a36a7e92e64e1016c039822d2f2	af53540fad0ffceaea2efbf20a190df5671e67a96dd932be777a64571ec42f79
550	8	33b7adb4e7f2f14c4a4c92c7f185bbb4ed840a36a7e92e64e1016c039822d2f2	c0773ce5b345a97e4e44105474f499dab31ddb69114934790cd388e516a87a15
551	4	dbab2ed733700d519ece4971aacbf467fefbff23577599398e72c2778a9004e1	a7a67398ec9403d474473f0f90caea4ce1e9815759f176f6badb85cd92e93374
551	6	dbab2ed733700d519ece4971aacbf467fefbff23577599398e72c2778a9004e1	caba8e31622ada20440a9191395c0ae211be98a469e5d59b85fdcaa7dbf735f3
551	8	dbab2ed733700d519ece4971aacbf467fefbff23577599398e72c2778a9004e1	a37296cc0602bbb1f7abbd7ae8a336b83c26e70e49c5f3c4a221da355fdd7693
552	4	76a6f602bdd1ed073f3952c665cb951e8644c42369ccc68839736f71c9b4de0c	cc4d6e2ed8a4b9004231b8dbe484862f0b8522c5ed9c3b23db0e438fa1bdecf1
552	6	76a6f602bdd1ed073f3952c665cb951e8644c42369ccc68839736f71c9b4de0c	4839e90899b4fc4e8042553ad282c4047e4fb7e47d26b56d13133fd25b29f427
552	8	76a6f602bdd1ed073f3952c665cb951e8644c42369ccc68839736f71c9b4de0c	f259fdbacee4347ca1b143ae3a48d32b961c7388ebceb4047402b5ff5f47c5a0
553	4	f8438395b3b852ce2211ba893715a1368aac2efb16bff0ca8504ebae7b2a59f1	272c7d4a2e9fbbc6141484f3eae444d11d55d195025d319addfe8bea45e0dc30
553	6	f8438395b3b852ce2211ba893715a1368aac2efb16bff0ca8504ebae7b2a59f1	d844c6a89fb8362a12553c55fa0df9e609fd2627eea45f874ea47197b689b137
553	8	f8438395b3b852ce2211ba893715a1368aac2efb16bff0ca8504ebae7b2a59f1	1f4bca7827ff81ce0ba8b5c9fdbc3d5324f1d70bbcca01e1a51011a9410d898e
554	4	55a55bab546093e8bcbe1427d415f4f70cfb0fdb3bbe6a0a9cf36bf687ca6da4	b2267110849127cb26dbd5d45a6e282ab1ca0fbf4e9a11e03cc4ef78d6487191
554	6	55a55bab546093e8bcbe1427d415f4f70cfb0fdb3bbe6a0a9cf36bf687ca6da4	62d173db8216d7a4b7755e28fe43c5db033a3c35192e297a58046155778a0e8e
554	8	55a55bab546093e8bcbe1427d415f4f70cfb0fdb3bbe6a0a9cf36bf687ca6da4	21899cae827aa5af957cedb80b2b48f00a81429001282bcecd6dcdfccd78e897
555	4	62b13d56f1fbccf84ca99a174006d54003ea8f9533f72fff7616c717ebfb74c6	e40f57a654b4ffa2c742fee4f55449009dbc6c8ca36d706f9aed2b427139bc09
555	6	62b13d56f1fbccf84ca99a174006d54003ea8f9533f72fff7616c717ebfb74c6	886ae2a5257ef0e57c16a298ccb94ae4af84e67a9ccb635c545ce0b74356ef6e
555	8	62b13d56f1fbccf84ca99a174006d54003ea8f9533f72fff7616c717ebfb74c6	f065c536366e990ca73daf539743a92eaf86e269e50c41e777000c657ff39884
556	4	dfcfbe198717b197cc8292697208a0357f920ec1db3ef65042b05c1f96f506bf	decc70eb6ce99309a94b5bfd3d24e8285ba9668102a37159d7bce4e0d07f0fa5
556	6	dfcfbe198717b197cc8292697208a0357f920ec1db3ef65042b05c1f96f506bf	d761eff916078205af39476be21d2ef9936f0ee9b189adc709c10072d60c9490
556	8	dfcfbe198717b197cc8292697208a0357f920ec1db3ef65042b05c1f96f506bf	56b49c179b60a896e1c83d7e2f65fc20223267cd55747c7fc0781c7bcdc5b2a7
557	4	1cd5fd85ccbf2a4de614bc3b68ca64cadeb87a51540a3bb84e49842f614b01c7	4e949a9a4c41d096161b3067c4641022fecd47875478af2d2071a66e9ac77d8a
557	6	1cd5fd85ccbf2a4de614bc3b68ca64cadeb87a51540a3bb84e49842f614b01c7	8d2790848482f0dbdd3ff8320f3c10d6a091e2929e0346c7a893ef3d5dba3c99
557	8	1cd5fd85ccbf2a4de614bc3b68ca64cadeb87a51540a3bb84e49842f614b01c7	9a571b65c09ca3f560342f0d312db74b5b0fdb205da57d7ca2927b8491243e1a
558	4	23fa18423bf31e2e027943890484a0f266ba505e15d2888fa4c5a87cb01aa3ff	3f6ee9cfcf52b9c0ca610dd45cd39b63ce0e18ce0268c42a2804e75f63879fb8
558	6	23fa18423bf31e2e027943890484a0f266ba505e15d2888fa4c5a87cb01aa3ff	4c0f1dc5a8962ddc35ba2aba034372167e3617283e0f74feca655bec4b7a3c2a
558	8	23fa18423bf31e2e027943890484a0f266ba505e15d2888fa4c5a87cb01aa3ff	e0082ff6467c766fb35ac1ad90edf1bd491e4e5394f04ed24fd0102cf495b9e5
559	4	ace7768c8a81950902b22804b01fcd29eb31f9e4b60c61f0ace91c6120b53bf7	dd150ff60db5b6ceb8ab8c7037e6e7d6025b497bc321d3596e9f0ddaa9f6c44a
559	6	ace7768c8a81950902b22804b01fcd29eb31f9e4b60c61f0ace91c6120b53bf7	b5983bd815acf7c9ccf959a3c2919b170e1053a31ce2d3a4eaaa2aa06b8565bf
559	8	ace7768c8a81950902b22804b01fcd29eb31f9e4b60c61f0ace91c6120b53bf7	dd22e840fe8a7cd53c7dc43647ac68224a7c7c5247ad5d4d6d6ab0cea2aac264
560	4	6c9176263a1220be25c3d4a75031b72c21bc57187dfa39269fe6a3a3ef2e4a47	be2efe93257271f7b95574f8f34cb3f511a44336f8caa5c17c8bd91b66ea1546
560	6	6c9176263a1220be25c3d4a75031b72c21bc57187dfa39269fe6a3a3ef2e4a47	47817e0cdbd976c4f75c268beefec1fd260ce494f2b4d36d3a57fdf898291bcc
560	8	6c9176263a1220be25c3d4a75031b72c21bc57187dfa39269fe6a3a3ef2e4a47	b6a328ec7958204981c6646560f4e6b735b301ad6e32ecad853b2391f0b17cbd
561	4	7d25d7165b6b3aa58675ae7baa1a9b4e0bfa81b267870c0acd2a5a52b2cb5c5e	1b8a7481c7976124c6e2da396d681f0b4153e325461289794a4eed0cdc6dff3f
561	6	7d25d7165b6b3aa58675ae7baa1a9b4e0bfa81b267870c0acd2a5a52b2cb5c5e	1b724a03ceebe20bc139b847ec0189f2f9faef3dbad84f391f8cf1dfa4494fde
561	8	7d25d7165b6b3aa58675ae7baa1a9b4e0bfa81b267870c0acd2a5a52b2cb5c5e	a2e49f5ddea6d2c15890343dc5bbc7d48ac1e50ff98836f8b925da5c9e6e6876
562	4	7b6471274ee37705bf570fb0ec0c6bfe0b7cbca248340fae45daaf4ee218fee2	e6311142fc1cbd12a457a2d8f849606c06221cae79559d928e6847f719eacd2f
562	6	7b6471274ee37705bf570fb0ec0c6bfe0b7cbca248340fae45daaf4ee218fee2	7ae94b31ef800d9de642bb6d48612a9c829acc281a3ccb2cf16fc247cd3f9bab
562	8	7b6471274ee37705bf570fb0ec0c6bfe0b7cbca248340fae45daaf4ee218fee2	50c116e9ecfb22f6e39a08f6568673d5717ddd6928402b2ef1895d3906e58bde
563	4	1acd23170775ac670af4498403776bdfc107cbd98daf5c24923b9c45396d79a9	560092acbe631ad1fea2df7c00f50bf89a22ed1f11151f84d42e234b67dc4be1
563	6	1acd23170775ac670af4498403776bdfc107cbd98daf5c24923b9c45396d79a9	e45fe484e229d70c5fa54944ac53786e77008e9d1503391bbdd625f0c3978547
563	8	1acd23170775ac670af4498403776bdfc107cbd98daf5c24923b9c45396d79a9	046c8f24751fa30d75b4205d68fab5b9fd4644b23d40e02e49eafe27c796764a
564	4	67a459a49643364be2156f16b0786b680be17c5ee2e5d32e0d05eb9f8fc1124f	dc0f470d3ef2ab27d70a7e5d7bd326e4ef7328ef662333f6c6c00b52759b5253
564	6	67a459a49643364be2156f16b0786b680be17c5ee2e5d32e0d05eb9f8fc1124f	9721b209aaf35e3ec48f99b44acba82d38b5ee0f8eee583754a0775eb604c6b1
564	8	67a459a49643364be2156f16b0786b680be17c5ee2e5d32e0d05eb9f8fc1124f	c5b1d169277b9a9d618ebb7ef2fbea2583293abac0f4b51f955d6575462bb74e
565	4	42a9691ad702d009de7039292f09badd323ed18580c606253a3138c53f538e8a	8767c512af1e8470ca81f2758f915e5330b2923f1f17bee0d70c736049c37791
565	6	42a9691ad702d009de7039292f09badd323ed18580c606253a3138c53f538e8a	231f24fbd1acf4551b11e0b0ac1bf945c2b69e3f2d37a62fbd23921e6d047520
565	8	42a9691ad702d009de7039292f09badd323ed18580c606253a3138c53f538e8a	9d211fe06d0801a7179bb78021b79c744f7156518016a811aac1bf5a4e26c39e
566	4	9382a70decc242f8c77d41e2ac5e9fa0779bd183c7c271e5b76feae139474a35	1e404afd79f2463cc5bf998c5c4ba4ecf59909be0941cab807dc76568d2cec72
566	6	9382a70decc242f8c77d41e2ac5e9fa0779bd183c7c271e5b76feae139474a35	316c99329bdbb131ef8ade6f8fd4e5b0d174f294fc1b5190780cb1356b09dd53
566	8	9382a70decc242f8c77d41e2ac5e9fa0779bd183c7c271e5b76feae139474a35	7ea2b7bc1933b71f42ef2d3f202a524b307edf62adcb7e8ed88d2feb9b93f2ab
567	4	6cc91810ded63695f1d8794ab8dabc5948b0b9e6a578e5d190a2b07a754fb4f6	6ef23012b422c44c0136170fb5747043418c93e988cda642193564951c038cd5
567	6	6cc91810ded63695f1d8794ab8dabc5948b0b9e6a578e5d190a2b07a754fb4f6	0389e5954534cd8af8ba419f46e847f80c612d5bba7e25608b3720d47c8868d0
567	8	6cc91810ded63695f1d8794ab8dabc5948b0b9e6a578e5d190a2b07a754fb4f6	24a8c2d842590076ea9cb003e28bd84f6bae730129397501744267d4e85cddf2
568	4	a53c5cadb93355c25c65a4d0cf67f738fb5faf471d24b6e3d70620ee5a545a82	7f93c479c3f32b46cb620dd0d33a95d6ccdc6cdd92a1e7850f710822a040ea25
568	6	a53c5cadb93355c25c65a4d0cf67f738fb5faf471d24b6e3d70620ee5a545a82	a7dde479ab3915bf98fedf43f282fddf55d48b61f7b925a142615f46f1d7e5ac
568	8	a53c5cadb93355c25c65a4d0cf67f738fb5faf471d24b6e3d70620ee5a545a82	a972e1696cb03fe2750065ad007961c019bae327fb6e8c44e2cd243c91d22ae2
569	4	f7b8cacba93affbf1af6619cd44b4f3f844346debadcdb0e326c9240dde7a0ca	e712f3bd2dfaeaed8cfc66e53c70f0b416ee488632839abf575fb896f251e9c6
569	6	f7b8cacba93affbf1af6619cd44b4f3f844346debadcdb0e326c9240dde7a0ca	203205f31801b1612f9f5cd176895128016c9ceefce6365b66d7c8f41a2d0960
569	8	f7b8cacba93affbf1af6619cd44b4f3f844346debadcdb0e326c9240dde7a0ca	7fee8630076990fd4d19f48146dcf5b1b9d8603a5f8d556f2f45e343ad7c7eea
570	4	6f4cfe814e16dce8c1201e629f72aafd4b72a60c1eb1c833457fcf2c7b587ac9	f2e146eff63ed7d1d6c2f26fab60dbe35895809418aa707c4a9972709edefc68
570	6	6f4cfe814e16dce8c1201e629f72aafd4b72a60c1eb1c833457fcf2c7b587ac9	f7d6ce64397616e850e6650181fcd2a95bacc8da6ea107da9e719707857a713f
570	8	6f4cfe814e16dce8c1201e629f72aafd4b72a60c1eb1c833457fcf2c7b587ac9	0d745cee45ce14d06753682c00120a08ab709f2adfa17fb579faf0055ce953b5
571	4	170ddf41e96528291274ad9a7f98fc0dc768ff6c04a40948c49745030f4c65b2	18dc4d9b34205c0fdb80cfad84c1fdf6d0725feb8b58e1ff7a77be282b1d1c11
571	6	170ddf41e96528291274ad9a7f98fc0dc768ff6c04a40948c49745030f4c65b2	bcfb66a205b539d718f071dec739b70335ab5ae1262200104363bec14df810b8
571	8	170ddf41e96528291274ad9a7f98fc0dc768ff6c04a40948c49745030f4c65b2	c69cebb194287295a8fb8a50b6e0843db28b98ce43c6763380421f6cd7d35ed0
572	4	a959e231866bddd5e02c9d51407cfb381d337974c2f5ffecff4e0e4402ab7447	e7126611449071bea999d24e668d6b8fe3bc12367f74733d6e6d99b8c597153b
572	6	a959e231866bddd5e02c9d51407cfb381d337974c2f5ffecff4e0e4402ab7447	3145cf9c1a2f0c3a6ca3f8b42bc773df29a61784b2c3e072e4378da641f2251f
572	8	a959e231866bddd5e02c9d51407cfb381d337974c2f5ffecff4e0e4402ab7447	24af6bb61b9f671c29f6bab71923bd7e43c79be5965e3a63ac936210d94170a8
573	4	78c002d88e376895eefb996f1cb7772f1a9b060a119aee3498d40548a5396a7a	73113f9a6a4c519bba74a04ef7469ac8069dbdf78289d32d1405c7b6b0b1a644
573	6	78c002d88e376895eefb996f1cb7772f1a9b060a119aee3498d40548a5396a7a	74f495d0e03841b9f2cabb3eef9ce9e723178bfd70fdcc3da68d05019b46e246
573	8	78c002d88e376895eefb996f1cb7772f1a9b060a119aee3498d40548a5396a7a	c086fc986d6953beb3320624369f6079a85f6e3c29449b85a2954bbc515ea184
574	4	4336cc227812eb3bbfd833dd290f30f5b449580314711a476bd1ba6baf615410	7e4f3a155765ae2f060d21639844490f648c7f257142fc690ec90f2bcaf2741d
574	6	4336cc227812eb3bbfd833dd290f30f5b449580314711a476bd1ba6baf615410	b6da76fdbab37702d6363e92915e51fe69e0def4d699d1a3b3617e1745340d7b
574	8	4336cc227812eb3bbfd833dd290f30f5b449580314711a476bd1ba6baf615410	95d6b833e01ffdad00f90feff54638b02244c1f3106be0c6ec897532927113d3
575	4	c6a6745981b33e44dcbd3ccdb9ec3da69e654503b23bd99ca72d69fad94dcf8c	816f67f2bdce3fc05851cf49c1e0583a8caa97738625daf132b53d0a035bcf41
575	6	c6a6745981b33e44dcbd3ccdb9ec3da69e654503b23bd99ca72d69fad94dcf8c	3ab295392edba40dcc1bfd450fff03af01c602338d4a78bce9073569dc6de997
575	8	c6a6745981b33e44dcbd3ccdb9ec3da69e654503b23bd99ca72d69fad94dcf8c	3665cecf7b5dd750fb71c826253b8b44735697a7ad6ba5c92d5d1a83fc44dadf
576	4	be5a5b865f72118756d7bfa928d066395449cbbe8b1686473401fb9df1d584a1	45d984cfb0dc9c049cfe8120d3afa53e1328579d9c2bdd24bdefed78e02262ed
576	6	be5a5b865f72118756d7bfa928d066395449cbbe8b1686473401fb9df1d584a1	a9f513a88cf5cb6e149985671d9897f2ce429c969f3f06f82e387bde674a0d0d
576	8	be5a5b865f72118756d7bfa928d066395449cbbe8b1686473401fb9df1d584a1	6dbb2c27329c0f854e38f619cde4c213538160c0b9833fa10fca1471b1b7a46b
577	4	07c510f7e1be07cfeab5a1019857cc43c1a246472367837ac227f58e64483161	ba07cfaafc78c3cc023755b2749a7e2a922f6c418c39305a3a1212141f8caa61
577	6	07c510f7e1be07cfeab5a1019857cc43c1a246472367837ac227f58e64483161	b7ef503e1f36781634b6c6d7c1a7409369f3754f310b38daa991f8979b374d85
577	8	07c510f7e1be07cfeab5a1019857cc43c1a246472367837ac227f58e64483161	a13ac08dc70dd34cc81fb2a29c3f62a567b1ef610e8a995f8f33a926eb7e73c0
578	4	c7d8efb99fb1b446a4b1b4d61b38ebe85d5b02968e867907abcd281c9ba61387	4b719610856d51a7444cbca28e899ae195a04294ecc2ee9697354358e7f00154
578	6	c7d8efb99fb1b446a4b1b4d61b38ebe85d5b02968e867907abcd281c9ba61387	cd5aa59ff9a9d938591acbc0ff58e7fed2802503e53afe532d40eb90c8a674d5
578	8	c7d8efb99fb1b446a4b1b4d61b38ebe85d5b02968e867907abcd281c9ba61387	1630004b953bd6ed56831967fe5fe410fec66a2978335a50111679f2ff261c63
579	4	2d4f3a40477aba91f9acfa1d0ae9b773670ac239c813e55f83483adf6a9cb6b1	b54c381de1fea60886937848cf46a970cb481818e03aee0be081ebf3679aaa9a
579	6	2d4f3a40477aba91f9acfa1d0ae9b773670ac239c813e55f83483adf6a9cb6b1	0acbf600a93529fb415b408262cb5d02caf4197f5057a2ddc7e638ffb6213114
579	8	2d4f3a40477aba91f9acfa1d0ae9b773670ac239c813e55f83483adf6a9cb6b1	6aaaa78052fdb186dfbe9225da7e23816aa413ed0a7d89511721583e45462d5e
580	4	63f0cfc82b3ebf4745845c0af7862e66bc4ff9a857bcb568a37b3fa166944894	c8c36753896ecc14f8d8ebd48ddb26c2d6ec2a5c2e6fd010c131301c7b53e138
580	6	63f0cfc82b3ebf4745845c0af7862e66bc4ff9a857bcb568a37b3fa166944894	2743dcf1bbf43948f0265e88b4c00fe9ce869f8a8265a0fbbcb368224fb7d23a
580	8	63f0cfc82b3ebf4745845c0af7862e66bc4ff9a857bcb568a37b3fa166944894	16837644c48292ebeb55d0f03af8786b6d14dd9ac173d30d50a9f0108175ff43
581	4	cbe38b79c75756e8fac12bd52332a91cd2964066fe7ddaae8c67b190c3b74580	e99cfa43f9cf61875761408d50a33ccacec32c978f4e07a1f0f14e14eaffd5b6
581	6	cbe38b79c75756e8fac12bd52332a91cd2964066fe7ddaae8c67b190c3b74580	3bf7dbf709c487909a109abd0fe56587dd1a766b4288dc21e5574a79308437de
581	8	cbe38b79c75756e8fac12bd52332a91cd2964066fe7ddaae8c67b190c3b74580	8eff736d772cf6b600bae33e630c603046f4be290044da97cefcdf5f6c621973
582	4	0d4ebc9e1a926f5f194c4037f71b26001d6ccc37620b7d693fe7b28ef4612825	7b8b7c6bef804f7fc8668d5e978e58e2658f677c91475b634c5a54001ce98799
582	6	0d4ebc9e1a926f5f194c4037f71b26001d6ccc37620b7d693fe7b28ef4612825	5e8d28c6c361ff7063b5c7a92f011ef2d90336bf8fe16d2596f643f609298da3
582	8	0d4ebc9e1a926f5f194c4037f71b26001d6ccc37620b7d693fe7b28ef4612825	3a62d04abe6dadf245af166e2a99fee9299b9c7717613b7a22aeabc3df4f5aa8
583	4	b58344232dad9e0c2ccdc53c8b3ac85f8bec727feea9339bc77a3c0913e1bf10	74ec23b28135014e0480f33716d47510eaf8bda72151750f4f4b83141e32cb77
583	6	b58344232dad9e0c2ccdc53c8b3ac85f8bec727feea9339bc77a3c0913e1bf10	0e22d0a2ba7ee672dc1a444f619e3b190a71e02f5ed5a54bed45db3707939036
583	8	b58344232dad9e0c2ccdc53c8b3ac85f8bec727feea9339bc77a3c0913e1bf10	0fc68341917362e07f170d33684084848981d06768d725efd0e2b3fc101117b0
584	4	51d9ae218423c5de2c7919cdfb2831b3e0a85b8ef36e8eeaaac40f3d85d903cb	dc204a606126c7326e193411fae8ee85b4c01f7056d4b010d049b7c0e19552eb
584	6	51d9ae218423c5de2c7919cdfb2831b3e0a85b8ef36e8eeaaac40f3d85d903cb	cf9ba5f7847de3e22fb5d4b45d0a71e7819127bea987100a3c11ef55784f737f
584	8	51d9ae218423c5de2c7919cdfb2831b3e0a85b8ef36e8eeaaac40f3d85d903cb	8c0b6dfd9b2d88add48801ce3900a4f4a6679c2458a8c541442e8a8126cefc83
585	4	615f644dc8318965bbf5da0b703c666c20106a3522b050926e068b1aa03114a2	22acc4593ea4c4b06e7bdc9d96cc6243a5867d2389bff30f08502782c6ef6b20
585	6	615f644dc8318965bbf5da0b703c666c20106a3522b050926e068b1aa03114a2	4ce57c59db7f243e37182128fe30d2a1f80a60eaefe8b612eab216b52d72a469
585	8	615f644dc8318965bbf5da0b703c666c20106a3522b050926e068b1aa03114a2	da408146ec634fcde26862b5afafc07e4b9a474d5ae3af18a497b2ca54afa300
586	4	dfb883099ce5a19407c0c6766fe62c4682eee10b44ca14bd0663fa2e2f15dfd2	d67fbc908b60f04275d9179b70c0246449dc273d91df596a8f3e0577c9cfd943
586	6	dfb883099ce5a19407c0c6766fe62c4682eee10b44ca14bd0663fa2e2f15dfd2	8a7da756e35d21133a4cc5dbc5f8948f80c97eec30f8f02c9c207af33ba32e62
586	8	dfb883099ce5a19407c0c6766fe62c4682eee10b44ca14bd0663fa2e2f15dfd2	e3256a7a9d81d5bdd5b013ecf64f8b5d23b1107c67f6deb2b96e680f697f953a
587	4	ee34e0f0f437e7b2ffeb8b166911fe806275148306bad1529589b6cc39485107	43de4a6f284d33a64adefe6b21bb8e8074f17b34b0ccdee4b97a0caca9b0e040
587	6	ee34e0f0f437e7b2ffeb8b166911fe806275148306bad1529589b6cc39485107	22ccb10f69750d0e290afb04aa716f3ddfb6b2b8f49a8fcf6a4fab9bda9ff8a0
587	8	ee34e0f0f437e7b2ffeb8b166911fe806275148306bad1529589b6cc39485107	e30deb2375e18b0284ece5b8c33a23373e32ce35e7daa310deb44ef68bdf5204
588	4	baaf21ac633ac82ac4aa19d62fdb1302839f13820c97b0e9b568b32475c8cab6	c96a48055471cbd161a9a4ebe31f943f42d8ed88e57798392ce7ce1de8050714
588	6	baaf21ac633ac82ac4aa19d62fdb1302839f13820c97b0e9b568b32475c8cab6	f645b87f835f202f34015f0c48344db38bd79aff9f36ff6dc0734e7306395f7a
588	8	baaf21ac633ac82ac4aa19d62fdb1302839f13820c97b0e9b568b32475c8cab6	8fb7d39acad5fff6ee91d8e8dcc8d4c8e4b7ca4f8a91ec92feb0935871f6ccd6
589	4	af57cf6561bf6eeba3caf3a494998e662b360db22b7401db1d334220055f3580	f7cd70742c371504e6f2dc25458392e97760afe902e12083c6c369438fefae01
589	6	af57cf6561bf6eeba3caf3a494998e662b360db22b7401db1d334220055f3580	42010fdc62728fddf61e9cbf9f0e7782e8b28b58aaecdb82f449104096fffe8f
589	8	af57cf6561bf6eeba3caf3a494998e662b360db22b7401db1d334220055f3580	b951c2a071da5b071f684e82128a81b7067b72040b9461c08b6b2affae96e62b
590	4	481e4d6879b69b30bdf0a08a31dccddcc7b4b75de440211048966bc910dad06c	6e9a15ebee3ff50c047d1b013d549b534a8b1db9d987c6f230d55c67e65384df
590	6	481e4d6879b69b30bdf0a08a31dccddcc7b4b75de440211048966bc910dad06c	443cc46c8c63cf3f913a3d01c83b9fec6beb51d606bff0642cc5e48d1ac2ab18
590	8	481e4d6879b69b30bdf0a08a31dccddcc7b4b75de440211048966bc910dad06c	fadefb3d54ac67a19416d2edb5bcc3e9ed4b80dae1e932e9d1a3d60105b9452d
591	4	8ac4552e127c8387eb9afc2dd0a262157c8250976332ef8923078a5100f2dc87	b1dd5060eac1f56cea49ee25164d515a5d742fe6de5e82ef3a779dd08703ed14
591	6	8ac4552e127c8387eb9afc2dd0a262157c8250976332ef8923078a5100f2dc87	cbdfccc82d39ceb7627e5462fc36b840b72f9e06b5fd443eb8a58c4eced4b4d4
591	8	8ac4552e127c8387eb9afc2dd0a262157c8250976332ef8923078a5100f2dc87	899b8403e450dec628d01fadda962a471dd3194e45f6527dc993aa86b18a1b95
592	4	16c4b79e4b86494f44013763d396441f0aa3560cbf1c446fba89287bb4080929	cd98c52bf108c3d09ed4d1217d8738b551d84344b6fc822c0e39deb519970db1
592	6	16c4b79e4b86494f44013763d396441f0aa3560cbf1c446fba89287bb4080929	c7d92518c7ca10cde61875a9765877ef55cf82936b5dece57e839042ce805efb
592	8	16c4b79e4b86494f44013763d396441f0aa3560cbf1c446fba89287bb4080929	5d30382c22e5af23c32a5acd326c857d24cea60d97d1de551709c50f3369dd24
593	4	82d63962a51b86011bee045a97086666a5764e53aba9e2b56b39230ce4ddcaee	b714f71ddb032f51799e78b8169b4d4b6e7acbc27f299bab354d8c7207e8caee
593	6	82d63962a51b86011bee045a97086666a5764e53aba9e2b56b39230ce4ddcaee	9fa0d195433508d77a0398f7f9390abfdfd46ee534f76e7dd388b6e5afff2fea
593	8	82d63962a51b86011bee045a97086666a5764e53aba9e2b56b39230ce4ddcaee	c702e915998db437096bd5c4b5d38e91a5ad2f5b96844524cc39f6939849e623
594	4	db6b00f4ede7db23558f1542c7f6f88e2fe452574b1e79008cea2dbe9abd07d2	21e1db276afe74c5ce22abdf61b5cd1207b5c5aebc5033cb70e0f7b6173baae6
594	6	db6b00f4ede7db23558f1542c7f6f88e2fe452574b1e79008cea2dbe9abd07d2	f6b942c9ca75d47fe58c7a7d0f2ac59337bc9f0616409062b5dd7a946d1ae5dd
594	8	db6b00f4ede7db23558f1542c7f6f88e2fe452574b1e79008cea2dbe9abd07d2	ae3fde3cbcdb3144ab3ab8acc0172c63114521f33bcb356a78826cb5cb662244
595	4	54f1d8fa9a35e9af6da049ea5ced72cd4a087a71c202aaf363df5f200175d660	8539451f1dcd5527f7294e2ecec5393f778b7e7ea1a6551593e30d7b5e6e3fac
595	6	54f1d8fa9a35e9af6da049ea5ced72cd4a087a71c202aaf363df5f200175d660	92733dcd3f1429d6051dc917899a3f74c5782163c1c7939e80979c87fe7853eb
595	8	54f1d8fa9a35e9af6da049ea5ced72cd4a087a71c202aaf363df5f200175d660	98566cf10f7d943436bff21d5cc049ca29031c4927340c2e50b9ed1420cdb0f7
596	4	b1eb59d7fc2b1e3e16dd9c2cb4cc1e94706ddb1c76d157419b62d5548add6bf2	cef03fe981580f61cda8f714b1b87d9e2bc7495ecda7ff6a063ce1730074f906
596	6	b1eb59d7fc2b1e3e16dd9c2cb4cc1e94706ddb1c76d157419b62d5548add6bf2	4a3d747f6c083512de9428efebab0a4b3d91351bb3b8147f0b87af91ee688cab
596	8	b1eb59d7fc2b1e3e16dd9c2cb4cc1e94706ddb1c76d157419b62d5548add6bf2	81b5136679af1309927498e274b7437e193e5465e70abfd089947f1d290c2b9c
597	4	8055e3ae92b6a6e2dd225fce82baa49c9f6d4b41ecca23513c9adc041984fbb4	c05d2cd9f6579a3e6274c655a35005d54af4637c37d4b0996ace02115616e81c
597	6	8055e3ae92b6a6e2dd225fce82baa49c9f6d4b41ecca23513c9adc041984fbb4	e4e80387aa9fd707d5902da14dd5916a86ca3f435d17d4e3d093919bf42d6cb4
597	8	8055e3ae92b6a6e2dd225fce82baa49c9f6d4b41ecca23513c9adc041984fbb4	c3d729f85752832faa584cb1131b03e6f77c94c263c12b6c6ac168e0dc6a85b7
598	4	383908a4b116b8350dd19b84ba9d7fce6844e34ffe0a41d131eeeb57e16fe183	aacc9a2b94bdc348837c9f31baf6dc6a00c67ea6c572bbf7031efc670ef376ca
598	6	383908a4b116b8350dd19b84ba9d7fce6844e34ffe0a41d131eeeb57e16fe183	3cd8c42ff1b4e0643d9b3bae3a2d101a28e56b2f1e345f4bf4919127d81cefea
598	8	383908a4b116b8350dd19b84ba9d7fce6844e34ffe0a41d131eeeb57e16fe183	c305307027eb6cc1396f5076b071b9cd030c0307fb54e07c6d71bf855d23e725
