panel_index	source_column	ensembl_id	gene_symbol	unique_symbol	train_control_mean	train_control_variance	train_control_sd	scale
1077	4425	ENSG00000136732	GYPC	True	1.6453377607415995	0.18477567040160592	0.42985540638871339	0.42985540638871339
1078	17805	ENSG00000166902	MRPL16	True	0.54355152090194592	0.1847271309155808	0.42979894243190131	0.42979894243190131
1079	32321	ENSG00000100181	TPTEP1	True	0.57443025447309537	0.18471243469353155	0.42978184546759479	0.42978184546759479
1080	26549	ENSG00000230989	HSBP1	True	1.2138564960509794	0.1846745384322539	0.42973775541864356	0.42973775541864356
1081	991	ENSG00000078618	NRDC	True	0.52582881442096996	0.18465583006697922	0.4297159876790474	0.4297159876790474
1082	7586	ENSG00000134851	TMEM165	True	0.61471756238361608	0.18458180434902016	0.42962984573818908	0.42962984573818908
1083	29919	ENSG00000101040	ZMYND8	True	0.51431257030140787	0.18451061691432752	0.42954699034486032	0.42954699034486032
1084	30254	ENSG00000160953	MUM1	True	0.51015784311845747	0.18450890959386856	0.42954500299022053	0.42954500299022053
1085	26272	ENSG00000168701	TMEM208	True	0.57605649607927067	0.18449821146203083	0.42953254994474033	0.42953254994474033
1086	27508	ENSG00000267321	RP11-1094M14.11	True	0.46867769465152687	0.18433642140570067	0.42934417593080343	0.42934417593080343
1087	28144	ENSG00000141367	CLTC	True	0.58071083972110549	0.1843301940315395	0.42933692367596277	0.42933692367596277
1088	30926	ENSG00000130511	SSBP4	True	0.53513834237021474	0.18430387393004088	0.42930627054591325	0.42930627054591325
1089	10059	ENSG00000146066	HIGD2A	True	1.2510886352187154	0.18430128033835835	0.42930324985767154	0.42930324985767154
1090	4126	ENSG00000084090	STARD7	True	0.58692323643648614	0.18430125453422735	0.42930321980416986	0.42930321980416986
1091	25024	ENSG00000185043	CIB1	True	0.60684528608103583	0.18423607823993698	0.42922730369809536	0.42922730369809536
1092	20286	ENSG00000111639	MRPL51	True	1.3176627334028503	0.18417933204330206	0.42916119587318474	0.42916119587318474
1093	8546	ENSG00000049656	CLPTM1L	True	0.61049412408038606	0.18413628935858428	0.4291110454865783	0.4291110454865783
1094	665	ENSG00000160050	CCDC28B	True	0.55240734500946509	0.18411901342660442	0.42909091510611641	0.42909091510611641
1095	32964	ENSG00000100138	SNU13	True	1.5733279092019459	0.18410721979391198	0.42907717230576597	0.42907717230576597
1096	17849	ENSG00000167986	DDB1	True	0.53156163124084876	0.18410698707520434	0.42907690112053848	0.42907690112053848
1097	5489	ENSG00000171148	TADA3	True	0.52749084059639972	0.18409113202933264	0.42905842496020591	0.42905842496020591
1098	23732	ENSG00000100811	YY1	True	0.56338143661627837	0.18394384610984238	0.42888675208012939	0.42888675208012939
1099	22731	ENSG00000092201	SUPT16H	True	0.53307711193277674	0.18390673627269932	0.4288434869188284	0.4288434869188284
1100	25483	ENSG00000153048	CARHSP1	True	0.50989826876321609	0.18388550858566965	0.42881873628104178	0.42881873628104178
1101	11583	ENSG00000118508	RAB32	True	0.53386262663264195	0.18388292299323616	0.42881572148562391	0.42881572148562391
1102	18823	ENSG00000149547	EI24	True	1.3592164927411052	0.18386271103439	0.42879215365301404	0.42879215365301404
1103	16571	ENSG00000136888	ATP6V1G1	True	1.3339706526928146	0.18383505069128514	0.42875989865108088	0.42875989865108088
1104	7204	ENSG00000243449	C4orf48	True	1.5031757876256331	0.18381228431539842	0.42873334873251745	0.42873334873251745
1105	3771	ENSG00000138071	ACTR2	True	0.56412546775609662	0.18377274529434218	0.42868723481617943	0.42868723481617943
1106	19057	ENSG00000151461	UPF2	True	0.52168768874421301	0.18366141678024128	0.42855736696531221	0.42855736696531221
1107	32683	ENSG00000182944	EWSR1	True	0.58458810465751077	0.18359963015933994	0.42848527414526155	0.42848527414526155
1108	5342	ENSG00000184182	UBE2F	True	0.57000146276962693	0.18357351269859318	0.42845479656387692	0.42845479656387692
1109	10662	ENSG00000204392	LSM2	True	1.2994471725994856	0.18354694296554275	0.42842378898182432	0.42842378898182432
1110	20695	ENSG00000015153	YAF2	True	0.52119704868430294	0.18347187669891651	0.42833617253147849	0.42833617253147849
1111	18151	ENSG00000110717	NDUFS8	True	1.2620182888781573	0.18341862677549048	0.42827400898897716	0.42827400898897716
1112	25270	ENSG00000007520	TSR3	True	0.58412522188941063	0.18339876961097279	0.42825082558119232	0.42825082558119232
1113	9636	ENSG00000131495	NDUFA2	True	1.3445100354789266	0.18337850886091123	0.42822716969023722	0.42822716969023722
1114	12433	ENSG00000009954	BAZ1B	True	0.54828168676724653	0.18331764494709912	0.42815609880871619	0.42815609880871619
1115	15318	ENSG00000147649	MTDH	True	1.6165735358764606	0.18321424930806396	0.4280353365179842	0.4280353365179842
1116	25021	ENSG00000182054	IDH2	True	0.52638787010323596	0.18314851929750831	0.42795854857393412	0.42795854857393412
1117	6916	ENSG00000114416	FXR1	True	0.55765631337282784	0.18311104436999576	0.42791476297271602	0.42791476297271602
1118	25235	ENSG00000103254	FAM173A	True	0.58319225720048085	0.18304197594810406	0.42783405188005319	0.42783405188005319
1119	17899	ENSG00000089597	GANAB	True	0.54671145082741246	0.18298574612567453	0.42776833230812511	0.42776833230812511
1120	26762	ENSG00000108953	YWHAE	True	1.400367977016431	0.18297954196055932	0.42776108046497091	0.42776108046497091
1121	26517	ENSG00000103121	CMC2	True	0.58588842577027533	0.18274000699972831	0.4274810019167265	0.4274810019167265
1122	27970	ENSG00000159199	ATP5G1	True	1.7468736561635509	0.18267933775144485	0.42741003468735367	0.42741003468735367
1123	1014	ENSG00000116171	SCP2	True	0.57990758731506376	0.18265153063624018	0.42737750366185651	0.42737750366185651
1124	8191	ENSG00000164163	ABCE1	True	0.5407023001355743	0.1826310760136195	0.42735357259957413	0.42735357259957413
1125	5866	ENSG00000177479	ARIH2	True	0.56947675486638194	0.18256246522493702	0.42727329102687545	0.42727329102687545
1126	13272	ENSG00000164897	TMUB1	True	0.55540948905339338	0.18255572846229301	0.42726540751890152	0.42726540751890152
1127	21067	ENSG00000110958	PTGES3	True	1.5338586276649568	0.18253420750677796	0.42724022224830138	0.42724022224830138
1128	8888	ENSG00000164258	NDUFS4	True	0.51508328143594295	0.18247793785717653	0.42717436470038384	0.42717436470038384
1129	494	ENSG00000189266	PNRC2	True	0.56811704018691489	0.18240024409254219	0.4270834158481715	0.4270834158481715
1130	20226	ENSG00000004478	FKBP4	True	0.52872676087468029	0.18236082255244429	0.42703726131620445	0.42703726131620445
1131	2574	ENSG00000159346	ADIPOR1	True	0.60882242871854453	0.18234307512088466	0.42701648108812457	0.42701648108812457
1132	33549	ENSG00000160209	PDXK	True	0.57143528980950253	0.18227303162911329	0.42693445823582021	0.42693445823582021
1133	29705	ENSG00000101444	AHCY	True	0.57840512083016993	0.182269258084721	0.42693003886435654	0.42693003886435654
1134	5490	ENSG00000241553	ARPC4	True	0.55004272697043377	0.18226746353704432	0.42692793717095195	0.42692793717095195
1135	5650	ENSG00000153551	CMTM7	True	0.60469815086929424	0.18221299489343978	0.42686414102550213	0.42686414102550213
1136	31140	ENSG00000257103	LSM14A	True	0.56768517266708929	0.18216791961593565	0.42681133960561035	0.42681133960561035
1137	21033	ENSG00000170515	PA2G4	True	2.0953009704567527	0.18212621107164217	0.42676247617573193	0.42676247617573193
1138	9849	ENSG00000145907	G3BP1	True	0.58989964295390029	0.1821166977385521	0.42675133009582067	0.42675133009582067
1139	7008	ENSG00000163923	RPL39L	True	0.51689842147938769	0.18210888677170672	0.42674217833688144	0.42674217833688144
1140	25208	ENSG00000103202	NME4	True	1.6989486334962023	0.18209889668467971	0.42673047311468126	0.42673047311468126
1141	516	ENSG00000117614	SYF2	True	0.48273016470411217	0.1820002487722919	0.42661487171955448	0.42661487171955448
1142	4510	ENSG00000144224	UBXN4	True	0.51320765845489791	0.18198680383642224	0.42659911373140735	0.42659911373140735
1143	9643	ENSG00000146007	ZMAT2	True	0.55237969711429347	0.18193557457061099	0.42653906570279232	0.42653906570279232
1144	26236	ENSG00000217555	CKLF	True	0.53263764425936611	0.18191886411373476	0.42651947682812186	0.42651947682812186
1145	6468	ENSG00000175792	RUVBL1	True	0.51474069963733338	0.18187010751025195	0.4264623166356577	0.4264623166356577
1146	6369	ENSG00000138495	COX17	True	1.4409309384884905	0.18185973320355053	0.42645015324601598	0.42645015324601598
1147	3873	ENSG00000144034	TPRKB	True	0.61542488305289733	0.1818457372403553	0.42643374308367682	0.42643374308367682
1148	14141	ENSG00000101972	STAG2	True	0.50614120784875516	0.18183044752251609	0.42641581528188666	0.42641581528188666
1149	2926	ENSG00000182118	FAM89A	True	0.52022726278497755	0.18173064176202275	0.42629877053777993	0.42629877053777993
1150	25914	ENSG00000089280	FUS	True	1.5054632259767249	0.18172591846629871	0.42629323061280094	0.42629323061280094
1151	20924	ENSG00000123349	PFDN5	True	1.6637687948742883	0.18165022936341391	0.42620444549935643	0.42620444549935643
1152	28133	ENSG00000182628	SKA2	True	0.58200587225667955	0.18162768670457741	0.42617799885092311	0.42617799885092311
1153	14400	ENSG00000126890	CTAG2	True	1.4038982326938241	0.1816276192380113	0.42617791969787838	0.42617791969787838
1154	13367	ENSG00000169100	SLC25A6	True	2.0725013003826649	0.18161385981400802	0.4261617765755254	0.4261617765755254
1155	12067	ENSG00000122565	CBX3	True	1.4553908387184251	0.18157930099271535	0.42612122804750685	0.42612122804750685
1156	5397	ENSG00000168385	SEPT2	True	0.55663726947019165	0.18152955631611439	0.42606285488894052	0.42606285488894052
1157	22419	ENSG00000139746	RBM26	True	0.55120528156626458	0.1815202429022596	0.42605192512446133	0.42605192512446133
1158	9362	ENSG00000177879	AP3S1	True	0.59411111085533419	0.18149612746895838	0.42602362313486608	0.42602362313486608
1159	3972	ENSG00000168894	RNF181	True	0.52417215007309892	0.18142103168778023	0.42593547831541367	0.42593547831541367
1160	14722	ENSG00000104765	BNIP3L	True	0.54170884219970394	0.18120466204121666	0.42568140908573476	0.42568140908573476
1161	21404	ENSG00000198015	MRPL42	True	0.58926517410367252	0.18109229781124564	0.42554940701550231	0.42554940701550231
1162	26249	ENSG00000159593	NAE1	True	0.55368909900390439	0.18096903994191393	0.42540456032101248	0.42540456032101248
1163	795	ENSG00000084072	PPIE	True	0.53235312082367592	0.18096340507874653	0.42539793732309816	0.42539793732309816
1164	4968	ENSG00000116030	SUMO1	True	1.2825906059840677	0.18094492942261953	0.42537622103570805	0.42537622103570805
1165	11701	ENSG00000146457	WTAP	True	0.53358921044778307	0.18084182840915697	0.42525501573662478	0.42525501573662478
1166	16795	ENSG00000136878	USP20	True	0.49730775893946527	0.18082457700638827	0.42523473165580944	0.42523473165580944
1167	27779	ENSG00000131467	PSME3	True	0.55985601692744347	0.18079999626062432	0.42520582811225005	0.42520582811225005
1168	30969	ENSG00000186010	NDUFA13	True	0.55488061869624172	0.18075838702255737	0.42515689694812359	0.42515689694812359
1169	8310	ENSG00000171497	PPID	True	0.51234238279332733	0.18058957708921602	0.4249583239439087	0.4249583239439087
1170	5496	ENSG00000171135	JAGN1	True	0.54900060601636858	0.18046518486027813	0.42481194058109772	0.42481194058109772
1171	3957	ENSG00000034510	TMSB10	True	2.1784206798138226	0.18040866509804498	0.4247454120977	0.4247454120977
1172	27633	ENSG00000108344	PSMD3	True	0.55301127196572242	0.18039662673014562	0.42473124058649797	0.42473124058649797
1173	25297	ENSG00000095906	NUBP2	True	0.54839001707167567	0.1803232688433663	0.42464487379852628	0.42464487379852628
1174	1339	ENSG00000143033	MTF2	True	0.55163241990710055	0.18031681455464199	0.42463727409948598	0.42463727409948598
1175	12690	ENSG00000172354	GNB2	True	0.55001457154188449	0.18024002484893353	0.42454684647154495	0.42454684647154495
1176	18717	ENSG00000256269	HMBS	True	0.50333280571754024	0.18010833211666294	0.42439172013207671	0.42439172013207671
1177	26982	ENSG00000161960	EIF4A1	True	0.522120724767001	0.18009376998840504	0.42437456331453827	0.42437456331453827
1178	2380	ENSG00000230124	ACBD6	True	0.54693792334605495	0.18009059724600418	0.42437082515885111	0.42437082515885111
1179	26593	ENSG00000131148	EMC8	True	0.56896819203314952	0.18005420722700388	0.42432794773265159	0.42432794773265159
1180	32395	ENSG00000184058	TBX1	True	0.51254255152738237	0.17996233645295062	0.42421967947391437	0.42421967947391437
1181	12439	ENSG00000071462	WBSCR22	True	0.52125301189609985	0.17994389788347886	0.42419794658093157	0.42419794658093157
1182	3187	ENSG00000171865	RNASEH1	True	0.5546573880556116	0.17986119520583332	0.42410045414480912	0.42410045414480912
1183	26904	ENSG00000108561	C1QBP	True	1.708803809727047	0.1798053150812442	0.42403456826212199	0.42403456826212199
1184	5928	ENSG00000114383	TUSC2	True	0.5270024165867544	0.17978720235424694	0.42401321011761761	0.42401321011761761
1185	16496	ENSG00000119318	RAD23B	True	0.5343169642864054	0.17978197482590696	0.42400704572672726	0.42400704572672726
1186	30522	ENSG00000066044	ELAVL1	True	0.56219211121607759	0.17973558483581314	0.42395233792941056	0.42395233792941056
1187	30235	ENSG00000065268	WDR18	True	0.545889573811835	0.17965910408744312	0.42386212863081213	0.42386212863081213
1188	25709	ENSG00000004779	NDUFAB1	True	1.5291989326674258	0.17964844314883832	0.4238495524933798	0.4238495524933798
1189	32963	ENSG00000196419	XRCC6	True	0.57026151340593656	0.17963880751539363	0.42383818553239588	0.42383818553239588
1190	22936	ENSG00000100911	PSME2	True	0.45205749730002476	0.17958408665672931	0.42377362666490859	0.42377362666490859
1191	29708	ENSG00000125971	DYNLRB1	True	0.53891381499604774	0.17956558797000344	0.42375179996078299	0.42375179996078299
1192	30893	ENSG00000130313	PGLS	True	0.53511090156633523	0.17948814904719462	0.42366041713522712	0.42366041713522712
1193	8852	ENSG00000172239	PAIP1	True	0.55909074560785654	0.17948685648973695	0.42365889166844706	0.42365889166844706
1194	32404	ENSG00000128191	DGCR8	True	0.50261476733211774	0.17946839217734278	0.42363709962341917	0.42363709962341917
1195	22161	ENSG00000120686	UFM1	True	0.52116270643601792	0.17935262438915223	0.42350044201765863	0.42350044201765863
1196	12561	ENSG00000127914	AKAP9	True	0.50307962122106975	0.17933208617559748	0.42347619316272961	0.42347619316272961
1197	748	ENSG00000116898	MRPS15	True	1.6814832350815634	0.17926810136795845	0.42340063930981309	0.42340063930981309
1198	4865	ENSG00000187699	C2orf88	True	0.50171105906119451	0.17924959156078701	0.42337878024386982	0.42337878024386982
1199	13036	ENSG00000105939	ZC3HAV1	True	0.47708100913694179	0.17924265571434822	0.42337058909937075	0.42337058909937075
1200	27004	ENSG00000170043	TRAPPC1	True	0.57857460109645908	0.179116609624901	0.42322170268654818	0.42322170268654818
1201	30386	ENSG00000167670	CHAF1A	True	0.46920825364128044	0.17902685910989866	0.42311565689524971	0.42311565689524971
1202	17741	ENSG00000134802	SLC43A3	True	0.49537066762505338	0.17893601230327844	0.42300828869335222	0.42300828869335222
1203	5091	ENSG00000115457	IGFBP2	True	0.45052174457598509	0.17893452649113525	0.42300653244499103	0.42300653244499103
1204	375	ENSG00000117118	SDHB	True	0.54810263858144348	0.17888788445889292	0.42295139727738568	0.42295139727738568
1205	31147	ENSG00000126261	UBA2	True	0.54717063132990629	0.17878100219575488	0.42282502550789836	0.42282502550789836
1206	1997	ENSG00000132676	DAP3	True	0.56707674820633824	0.17870543617071338	0.42273565755766734	0.42273565755766734
1207	8144	ENSG00000109390	NDUFC1	True	1.5102348366843981	0.17864616477037076	0.42266554717692661	0.42266554717692661
1208	22687	ENSG00000100823	APEX1	True	0.56618345117594415	0.17850228967827564	0.4224953132027332	0.4224953132027332
1209	6960	ENSG00000175166	PSMD2	True	0.54124408636982246	0.17846002584413295	0.42244529331516162	0.42244529331516162
1210	29573	ENSG00000132661	NXT1	True	0.50153816575762444	0.17844645991477465	0.42242923657670128	0.42242923657670128
1211	28203	ENSG00000136485	DCAF7	True	0.49953528557998816	0.17843053435690348	0.4224103861849321	0.4224103861849321
1212	17973	ENSG00000126432	PRDX5	True	1.3837963381129925	0.17839990457184074	0.42237412867248481	0.42237412867248481
1213	7943	ENSG00000138777	PPA2	True	0.49755221709193131	0.17836453139485078	0.42233225237347288	0.42233225237347288
1214	27	ENSG00000188976	NOC2L	True	0.53094071690692357	0.17835426887346911	0.42232010237907114	0.42232010237907114
1215	16338	ENSG00000196305	IARS	True	0.52987676924313076	0.17833032926900927	0.42229175846683209	0.42229175846683209
1216	16815	ENSG00000246851	RP11-544A12.8	True	0.46886223562414264	0.17827263400471577	0.42222344085177904	0.42222344085177904
1217	8907	ENSG00000039123	SKIV2L2	True	0.52558244613203497	0.17816962322666513	0.422101437129353	0.422101437129353
1218	8452	ENSG00000151725	CENPU	True	0.46901167409531641	0.17815392496379967	0.42208284135202612	0.42208284135202612
1219	4566	ENSG00000168288	MMADHC	True	0.54357198471156898	0.17813408494552596	0.42205933818069463	0.42205933818069463
1220	20133	ENSG00000108010	GLRX3	True	0.49854210685337674	0.1781115770132661	0.42203267292150037	0.42203267292150037
1221	101	ENSG00000157916	RER1	True	0.52309745305750843	0.17807879576410979	0.42199383379868216	0.42199383379868216
1222	24641	ENSG00000074696	HACD3	True	0.49507723694705336	0.17798122923678111	0.42187821612022242	0.42187821612022242
1223	7547	ENSG00000109180	OCIAD1	True	0.52968523002784074	0.17783007762759917	0.42169903678761134	0.42169903678761134
1224	29999	ENSG00000101132	PFDN4	True	0.55611554524748441	0.17780027509089358	0.42166369904331769	0.42166369904331769
1225	19402	ENSG00000122952	ZWINT	True	0.49943865227357381	0.17765721978219895	0.42149403291410775	0.42149403291410775
1226	5716	ENSG00000114784	EIF1B	True	0.49078758898902863	0.17756744782645298	0.42138752689947168	0.42138752689947168
1227	9520	ENSG00000119048	UBE2B	True	0.55265363052107186	0.17755160394185932	0.42136872681994247	0.42136872681994247
1228	22311	ENSG00000136108	CKAP2	True	0.44788659708778844	0.17747479507345584	0.42127757485232448	0.42127757485232448
1229	11289	ENSG00000112335	SNX3	True	1.3834471885542894	0.1774311217206026	0.42122573724857149	0.42122573724857149
1230	15308	ENSG00000156467	UQCRB	True	1.7593271134354849	0.17740722583909285	0.42119737159566045	0.42119737159566045
1231	31426	ENSG00000105323	HNRNPUL1	True	0.55428051854269345	0.17739143655226208	0.42117862784365268	0.42117862784365268
1232	31381	ENSG00000105202	FBL	True	1.4954665354629517	0.17736197614399751	0.42114365262223474	0.42114365262223474
1233	21748	ENSG00000110917	MLEC	True	0.56714837782819771	0.17735805145142725	0.42113899303131175	0.42113899303131175
1234	21818	ENSG00000139697	SBNO1	True	0.49440266404049904	0.17733666469993603	0.42111360070643172	0.42111360070643172
1235	11351	ENSG00000196591	HDAC2	True	0.53117205731041017	0.17730689946142048	0.42107825812005595	0.42107825812005595
1236	15716	ENSG00000178896	EXOSC4	True	0.54515783682031593	0.17730447424918994	0.42107537834595593	0.42107537834595593
1237	13679	ENSG00000102096	PIM2	True	0.41955221587404362	0.17730003952641132	0.42107011236421343	0.42107011236421343
1238	5600	ENSG00000129810	SGOL1	True	0.45067501254190578	0.17729112617277754	0.42105952806316771	0.42105952806316771
1239	6319	ENSG00000121579	NAA50	True	0.54848301038374914	0.1772408110511946	0.4209997755951832	0.4209997755951832
1240	15958	ENSG00000235453	TOPORS-AS1	True	0.46372939622363446	0.17720373482575555	0.42095573974677619	0.42095573974677619
1241	30933	ENSG00000105700	KXD1	True	0.60134257344183428	0.17702416794187359	0.42074240093182147	0.42074240093182147
1242	31427	ENSG00000105329	TGFB1	True	0.52193685777334042	0.17695481493388221	0.42065997543607853	0.42065997543607853
1243	24196	ENSG00000182117	NOP10	True	1.2704356119768079	0.17683195712910504	0.42051392025604223	0.42051392025604223
1244	21124	ENSG00000257698	RP11-620J15.3	True	0.49347312227517454	0.17682721551563915	0.42050828233893223	0.42050828233893223
1245	19917	ENSG00000148843	PDCD11	True	0.47576608161041023	0.17678135006233658	0.42045374307090738	0.42045374307090738
1246	7953	ENSG00000164022	AIMP1	True	0.45628132786067643	0.17673091887084813	0.42039376645098836	0.42039376645098836
1247	28836	ENSG00000167088	SNRPD1	True	1.9157188556281912	0.17664447091584323	0.42029093603817252	0.42029093603817252
1248	440	ENSG00000127483	HP1BP3	True	0.47444668108200344	0.17655184957938122	0.42018073442196419	0.42018073442196419
1249	24615	ENSG00000180304	OAZ2	True	0.49410484102494778	0.17649428302757508	0.4201122267056448	0.4201122267056448
1250	26834	ENSG00000083457	ITGAE	True	0.55802881583515973	0.17638125416352196	0.41997768293508403	0.41997768293508403
1251	18264	ENSG00000175581	MRPL48	True	0.53844213173384348	0.17634512350061565	0.41993466575244254	0.41993466575244254
1252	19957	ENSG00000108055	SMC3	True	0.475868026765779	0.17625209222183114	0.41982388238621099	0.41982388238621099
1253	3434	ENSG00000138085	ATRAID	True	0.53893204305951492	0.17624480692281236	0.41981520568318192	0.41981520568318192
1254	13961	ENSG00000241343	RPL36A	True	1.3653996765933001	0.17619098104666131	0.41975109415778933	0.41975109415778933
1255	8440	ENSG00000182552	RWDD4	True	0.54960721000657198	0.17617970717032283	0.41973766470299378	0.41973766470299378
1256	11871	ENSG00000106263	EIF3B	True	0.55023833297335512	0.17617069378256461	0.41972692763577202	0.41972692763577202
1257	19885	ENSG00000166197	NOLC1	True	0.52137736096276388	0.17616519948941939	0.4197203825041374	0.4197203825041374
1258	17753	ENSG00000213593	TMX2	True	0.53448889237744657	0.17607655854420706	0.41961477398228852	0.41961477398228852
1259	9846	ENSG00000177556	ATOX1	True	1.4136869215853434	0.17601349495347463	0.41953962262636724	0.41953962262636724
1260	32458	ENSG00000100034	PPM1F	True	0.49093694580355035	0.1759168100088026	0.41942437936868027	0.41942437936868027
1261	10666	ENSG00000204387	C6orf48	True	1.6123802170349917	0.17591101779304497	0.41941747435347154	0.41941747435347154
1262	29544	ENSG00000088930	XRN2	True	0.54375671653609381	0.17590073881523383	0.41940522030040805	0.41940522030040805
1263	12655	ENSG00000166508	MCM7	True	0.49937606854856487	0.17589075348291272	0.41939331597310026	0.41939331597310026
1264	27318	ENSG00000004142	POLDIP2	True	0.54090707915053793	0.17587931124161693	0.41937967433057238	0.41937967433057238
1265	27614	ENSG00000167258	CDK12	True	0.47900452868926652	0.17582559144809978	0.419315622709314	0.419315622709314
1266	3405	ENSG00000084754	HADHA	True	0.53489889729035323	0.1757957970395847	0.41928009377930725	0.41928009377930725
1267	21544	ENSG00000136045	PWP1	True	0.49339731194798581	0.17574942073412048	0.41922478544823716	0.41922478544823716
1268	209	ENSG00000171612	SLC25A33	True	0.53321859531295801	0.17573811970019532	0.41921130674183316	0.41921130674183316
1269	18503	ENSG00000152558	TMEM123	True	0.5475454851785676	0.1756436642996555	0.41909863313980816	0.41909863313980816
1270	351	ENSG00000055070	SZRD1	True	0.50069229832207918	0.17564266547662921	0.41909744150570666	0.41909744150570666
1271	32406	ENSG00000099899	TRMT2A	True	0.49788348781989517	0.17563537419380684	0.41908874262357232	0.41908874262357232
1272	12911	ENSG00000004059	ARF5	True	0.53141145146966706	0.1755923332503071	0.41903738884532382	0.41903738884532382
1273	23594	ENSG00000100764	PSMC1	True	0.50804907704290025	0.17555349995627034	0.41899104997156006	0.41899104997156006
1274	30782	ENSG00000099795	NDUFB7	True	1.4110395435349001	0.1755129185027049	0.41894261958256873	0.41894261958256873
1275	22068	ENSG00000122034	GTF3A	True	1.6304249254586034	0.17546563067744225	0.41888617866604555	0.41888617866604555
1276	8906	ENSG00000067248	DHX29	True	0.53857838151376236	0.17543210369341444	0.41884615754882415	0.41884615754882415
1277	21560	ENSG00000110880	CORO1C	True	0.52422498903608572	0.17542071477141175	0.41883256173727912	0.41883256173727912
1278	29697	ENSG00000101421	CHMP4B	True	0.56873012135389511	0.17530307990799671	0.41869210633590492	0.41869210633590492
1279	32397	ENSG00000215012	C22orf29	True	0.47434698528265817	0.17530236346424355	0.41869125076151703	0.41869125076151703
1280	25713	ENSG00000166851	PLK1	True	0.32969380053146646	0.17523896761110361	0.41861553675312102	0.41861553675312102
1281	13959	ENSG00000126953	TIMM8A	True	0.51707016550321372	0.17517774259327817	0.41854240238389012	0.41854240238389012
1282	33401	ENSG00000159131	GART	True	0.5267564764099395	0.1751640834483183	0.41852608454947976	0.41852608454947976
1283	27546	ENSG00000273611	ZNHIT3	True	0.51117878618896073	0.17515183708842713	0.41851145395129524	0.41851145395129524
1284	25439	ENSG00000153406	NMRAL1	True	0.49185961046481103	0.17512506569142816	0.41847946866175906	0.41847946866175906
1285	29944	ENSG00000177410	ZFAS1	True	1.8789152447371997	0.17512478325657765	0.41847913120797031	0.41847913120797031
1286	2780	ENSG00000067704	IARS2	True	0.50615079013719377	0.17510488955076109	0.41845536147928741	0.41845536147928741
1287	2778	ENSG00000136628	EPRS	True	0.54167938836874252	0.17509034026104664	0.41843797659993365	0.41843797659993365
1288	8534	ENSG00000028310	BRD9	True	0.52138997444175617	0.17506372803511427	0.41840617590460383	0.41840617590460383
1289	5618	ENSG00000077097	TOP2B	True	0.52039916124830354	0.17504709152413817	0.41838629461795013	0.41838629461795013
1290	1911	ENSG00000189171	S100A13	True	0.42838225977383565	0.17499729013610571	0.41832677434764526	0.41832677434764526
1291	7399	ENSG00000109606	DHX15	True	0.46502727886345496	0.17492407786474365	0.4182392591146169	0.4182392591146169
1292	16424	ENSG00000095380	NANS	True	0.49374705443752048	0.17473659323634871	0.41801506340842398	0.41801506340842398
1293	4678	ENSG00000152253	SPC25	True	0.38788067997821268	0.17470224052091832	0.4179739711045633	0.4179739711045633
1294	10265	ENSG00000124783	SSR1	True	0.51316050025608451	0.17465003773754056	0.41791151902949575	0.41791151902949575
1295	12242	ENSG00000106591	MRPL32	True	0.52472663761221028	0.17456234064084414	0.41780658281176486	0.41780658281176486
1296	14835	ENSG00000147548	WHSC1L1	True	0.51644829958712724	0.17456133919488531	0.41780538435363096	0.41780538435363096
1297	20787	ENSG00000134287	ARF3	True	0.52959425894781542	0.17448081629804718	0.4177090091176478	0.4177090091176478
1298	22224	ENSG00000188342	GTF2F2	True	0.49334105128468936	0.17435056281078423	0.41755306586203417	0.41755306586203417
1299	12056	ENSG00000172115	CYCS	True	1.9751427740767524	0.17434500204612524	0.41754640705689855	0.41754640705689855
1300	29314	ENSG00000101266	CSNK2A1	True	0.520798005387614	0.17433738490809547	0.41753728565015064	0.41753728565015064
1301	21425	ENSG00000111142	METAP2	True	1.5299920223892478	0.17430184846319863	0.41749472866516368	0.41749472866516368
1302	18888	ENSG00000084234	APLP2	True	0.4891325461240924	0.17422313335014489	0.41740044723280412	0.41740044723280412
1303	1047	ENSG00000157216	SSBP3	True	0.53649043966869292	0.17418490337157888	0.41735464939494671	0.41735464939494671
1304	29744	ENSG00000260032	LINC00657	True	0.52506366682750638	0.17412202965255758	0.4172793185056714	0.4172793185056714
1305	22950	ENSG00000129559	NEDD8	True	1.3003238542848461	0.17400335544777112	0.41713709430805973	0.41713709430805973
1306	30456	ENSG00000088247	KHSRP	True	0.52103136311042508	0.17398954139156891	0.41712053580658065	0.41712053580658065
1307	9014	ENSG00000085231	AK6	True	0.49056745824548553	0.1739098934543829	0.41702505135109436	0.41702505135109436
1308	15870	ENSG00000164985	PSIP1	True	0.45977772382718202	0.17388148149220009	0.41699098490518965	0.41699098490518965
1309	29670	ENSG00000101367	MAPRE1	True	0.51567046054043841	0.17377696868557929	0.41686564824362693	0.41686564824362693
1310	779	ENSG00000214114	MYCBP	True	0.50406234456384658	0.17376636120875077	0.41685292515316569	0.41685292515316569
1311	18002	ENSG00000168061	SAC3D1	True	0.48834054057723825	0.17372002139741244	0.41679733852006834	0.41679733852006834
1312	663	ENSG00000025800	KPNA6	True	0.50280814944304131	0.17370631964739713	0.41678090125076167	0.41678090125076167
1313	16718	ENSG00000136908	DPM2	True	0.5301962878140708	0.17369533313081448	0.41676772083597652	0.41676772083597652
